Date Time,,,,Event,,Survey,Actual,Prior,Revised,Relevance,Ticker
06/15/2012 09:15,US,1997),,Capacity Utilization,May,79.20%,79.00%,79.20%,78.90%,60.1869,CPTICHNG Index
06/15/2012 09:15,US,1998),,Manufacturing (SIC) Production,May,-0.10%,-0.40%,0.60%,0.70%,2.80374,IPMGCHNG Index
06/15/2012 09:55,US,1999),,U. of Michigan Confidence,Jun P,77.5,74.1,79.3,--,92.5234,CONSSENT Index
06/18/2012 10:00,US,2000),,NAHB Housing Market Index,Jun,28,29,29,28,36.4486,USHBMIDX Index
06/19/2012 08:30,US,2001),,Housing Starts,May,722K,708K,717K,747K,87.8505,NHSPSTOT Index
06/19/2012 08:30,US,2002),,Housing Starts MOM%,May,0.70%,-4.80%,2.60%,5.40%,16.8224,NHCHSTCH Index
06/19/2012 08:30,US,2003),,Building Permits,May,730K,780K,715K,723K,61.4953,NHSPATOT Index
06/19/2012 08:30,US,2004),,Building Permits MOM%,May,1.00%,7.90%,-7.00%,-6.00%,14.9533,NHCHATCH Index
06/19/2012 10:00,US,2005),,JOLTs Job Openings,Apr,3685,3416,3737,3741,10.2804,JOLTTOTL Index
06/20/2012 07:00,US,2006),,MBA Mortgage Applications,15-Jun,--,-0.80%,18.00%,--,94.4444,MBAVCHNG Index
06/20/2012 12:30,US,2007),,FOMC Rate Decision,20-Jun,0.25%,0.25%,0.25%,--,97.1963,FDTR Index
06/21/2012 08:30,US,2008),,Initial Jobless Claims,16-Jun,383K,387K,386K,389K,99.0654,INJCJC Index
06/21/2012 08:30,US,2009),,Continuing Claims,9-Jun,3278K,3299K,3278K,3299K,69.3458,INJCSP Index
06/21/2012 08:58,US,2010),,Markit US PMI Preliminary,Jun,53.3,52.9,54,--,1.86916,ECONMUS Index
06/21/2012 09:45,US,2011),,Bloomberg Consumer Comfort,17-Jun,--,-37.9,-36.4,--,60.7477,COMFCOMF Index
06/21/2012 09:45,US,2012),,Bloomberg Economic Expectations,Jun,--,-11,-1,--,21.4953,COMFBTWR Index
06/21/2012 10:00,US,2013),,Philadelphia Fed.,Jun,0,-16.6,-5.8,--,74.7664,OUTFGAF Index
06/21/2012 10:00,US,2014),,Existing Home Sales,May,4.57M,4.55M,4.62M,--,86.9159,ETSLTOTL Index
06/21/2012 10:00,US,2015),,Existing Home Sales MoM,May,-1.10%,-1.50%,3.40%,--,50.4673,ETSLMOM Index
06/21/2012 10:00,US,2016),,House Price Index MoM,Apr,0.40%,0.80%,1.80%,1.60%,65.4206,HPIMMOM% Index
06/21/2012 10:00,US,2017),,Leading Indicators,May,0.10%,0.30%,-0.10%,--,84.1121,LEI CHNG Index
06/25/2012 08:30,US,2018),,Chicago Fed Nat Activity Index,May,-0.3,-0.45,0.11,-0.02,59.8131,CFNAI Index
06/25/2012 10:00,US,2019),,New Home Sales,May,347K,369K,343K,358K,89.7196,NHSLTOT Index
06/25/2012 10:00,US,2020),,New Home Sales MoM,May,1.00%,7.60%,3.30%,1.70%,47.6636,NHSLCHNG Index
06/25/2012 10:30,US,2021),,Dallas Fed Manf. Activity,Jun,-2,5.8,-5.1,--,61.6822,DFEDGBA Index
06/26/2012 09:00,US,2022),,S&P/CS 20 City MoM% SA,Apr,0.30%,0.67%,0.09%,0.68%,15.8879,SPCS20SM Index
06/26/2012 09:00,US,2023),,S&P/CS Composite-20 YoY,Apr,-2.50%,-1.90%,-2.57%,-2.57%,46.729,SPCS20Y% Index
06/26/2012 09:00,US,2024),,S&P/CaseShiller Home Price Ind,Apr,134.85,135.8,134.1,134.1,54.2056,SPCS20 Index
06/26/2012 10:00,US,2025),,Consumer Confidence,Jun,63,62,64.9,64.4,95.3271,CONCCONF Index
06/26/2012 10:00,US,2026),,Richmond Fed Manufact. Index,Jun,2,-3,4,3,67.2897,RCHSINDX Index
06/27/2012 07:00,US,2027),,MBA Mortgage Applications,22-Jun,--,-7.10%,-0.80%,--,94.4444,MBAVCHNG Index
06/27/2012 08:30,US,2028),,Durable Goods Orders,May,0.50%,1.10%,0.20%,-0.30%,90.6542,DGNOCHNG Index
06/27/2012 08:30,US,2029),,Durables Ex Transportation,May,0.70%,0.40%,-0.60%,-0.70%,72.5234,DGNOXTCH Index
06/27/2012 08:30,US,2030),,Cap Goods Orders Nondef Ex Air,May,1.90%,1.60%,-1.90%,-1.40%,49.5327,CGNOXAI% Index
06/27/2012 08:30,US,2031),,Cap Goods Ship Nondef Ex Air,May,--,0.40%,-1.40%,-1.50%,42.9907,CGSHXAI% Index
06/27/2012 10:00,US,2032),,Pending Home Sales MoM,May,1.50%,5.90%,-5.50%,--,72.8972,USPHTMOM Index
06/27/2012 10:00,US,2033),,Pending Home Sales YoY,May,9.90%,15.30%,14.70%,--,22.2222,USPHTYOY Index
06/28/2012 08:30,US,2034),,GDP QoQ (Annualized),1Q T,1.90%,1.90%,1.90%,--,96.2617,GDP CQOQ Index
06/28/2012 08:30,US,2035),,Personal Consumption,1Q T,2.70%,2.50%,2.70%,--,67.3832,GDPCTOT% Index
06/28/2012 08:30,US,2036),,GDP Price Index,1Q T,1.70%,2.00%,1.70%,--,77.0093,GDP PIQQ Index
06/28/2012 08:30,US,2037),,Core PCE QoQ,1Q T,2.10%,2.30%,2.10%,--,67.3832,GDPCPCEC Index
06/28/2012 08:30,US,2038),,Initial Jobless Claims,23-Jun,385K,386K,387K,392K,99.0654,INJCJC Index
06/28/2012 08:30,US,2039),,Continuing Claims,16-Jun,3280K,3296K,3299K,3311K,69.3458,INJCSP Index
06/28/2012 09:45,US,2040),,Bloomberg Consumer Comfort,24-Jun,--,-36.1,-37.9,--,60.7477,COMFCOMF Index
06/28/2012 11:00,US,2041),,Kansas City Fed Manf. Activity,Jun,4,3,9,--,6.54206,KCLSSACI Index
06/29/2012 08:01,US,2042),,NAPM-Milwaukee,Jun,55.1,60.2,57.7,--,25.2336,MAPMINDX Index
06/29/2012 08:30,US,2043),,Personal Income,May,0.20%,0.20%,0.20%,--,83.1776,PITLCHNG Index
06/29/2012 08:30,US,2044),,Personal Spending,May,0.00%,0.00%,0.30%,0.30%,83.1776,PCE CRCH Index
06/29/2012 08:30,US,2045),,PCE Deflator (MoM),May,-0.20%,-0.20%,0.00%,--,3.73832,PCE DEFM Index
06/29/2012 08:30,US,2046),,PCE Deflator (YoY),May,1.50%,1.50%,1.80%,1.90%,32.7103,PCE DEFY Index
06/29/2012 08:30,US,2047),,PCE Core (MoM),May,0.20%,0.10%,0.10%,--,58.2243,PCE CMOM Index
06/29/2012 08:30,US,2048),,PCE Core (YoY),May,1.80%,1.80%,1.90%,1.90%,33.6449,PCE CYOY Index
06/29/2012 09:45,US,2049),,Chicago Purchasing Manager,Jun,52.3,52.9,52.7,--,77.5701,CHPMINDX Index
06/29/2012 09:55,US,2050),,U. of Michigan Confidence,Jun F,74.1,73.2,74.1,--,92.5234,CONSSENT Index
07/02/2012 08:58,US,2051),,Markit US PMI Final,Jun,52.9,52.5,52.9,--,0.934579,ECONMUSF Index
07/02/2012 10:00,US,2052),,ISM Manufacturing,Jun,52,49.7,53.5,--,94.3925,NAPMPMI Index
07/02/2012 10:00,US,2053),,ISM Prices Paid,Jun,45.8,37,47.5,--,68.2243,NAPMPRIC Index
07/02/2012 10:00,US,2054),,Construction Spending MoM,May,0.20%,0.90%,0.30%,0.90%,78.5047,CNSTTMOM Index
07/03/2012 09:45,US,2055),,ISM New York,Jun,--,49.7,49.9,--,5.60748,NYPMCURR Index
07/03/2012 10:00,US,2056),,Factory Orders,May,0.10%,0.70%,-0.60%,-0.70%,82.243,TMNOCHNG Index
07/03/2012 16:10,US,2057),,Total Vehicle Sales,Jun,13.90M,14.05M,13.73M,13.90M,38.3178,SAARTOTL Index
07/03/2012 16:10,US,2058),,Domestic Vehicle Sales,Jun,10.89M,11.05M,10.75M,10.88M,30.8411,SAARDTOT Index
07/05/2012 07:00,US,2059),,MBA Mortgage Applications,29-Jun,--,-6.70%,-7.10%,--,94.4444,MBAVCHNG Index
07/05/2012 07:30,US,2060),,Challenger Job Cuts YoY,Jun,--,-9.40%,66.70%,--,28.972,CHALYOY% Index
07/05/2012 08:00,US,2061),,RBC Consumer Outlook Index,Jul,--,47,46.1,--,8.41121,ICSHNATL Index
07/05/2012 08:15,US,2062),,ADP Employment Change,Jun,100K,176K,133K,131K,76.6355,ADP CHNG Index
07/05/2012 08:30,US,2063),,Initial Jobless Claims,30-Jun,385K,374K,386K,388K,99.0654,INJCJC Index
07/05/2012 08:30,US,2064),,Continuing Claims,23-Jun,3300K,3306K,3296K,3302K,69.3458,INJCSP Index
07/05/2012 09:45,US,2065),,Bloomberg Consumer Comfort,1-Jul,--,-37.5,-36.1,--,60.7477,COMFCOMF Index
07/05/2012 10:00,US,2066),,ISM Non-Manf. Composite,Jun,53,52.1,53.7,--,70.0935,NAPMNMI Index
07/05/2012 10:31,US,2067),,ICSC Chain Store Sales YoY,Jun,--,0.20%,1.70%,--,18.6916,MBRXYOYW Index
07/06/2012 08:30,US,2068),,Change in Nonfarm Payrolls,Jun,100K,80K,69K,87K,98.1308,NFP TCH Index
07/06/2012 08:30,US,2069),,Change in Private Payrolls,Jun,106K,84K,82K,116K,17.757,NFP PCH Index
07/06/2012 08:30,US,2070),,Change in Manufact. Payrolls,Jun,7K,11K,12K,13K,68.6916,USMMMNCH Index
07/06/2012 08:30,US,2071),,Unemployment Rate,Jun,8.20%,8.20%,8.20%,--,88.3178,USURTOT Index
07/06/2012 08:30,US,2072),,Avg Hourly Earning MOM All Emp,Jun,0.20%,0.30%,0.10%,0.10%,14.0187,AHE MOM% Index
07/06/2012 08:30,US,2073),,Avg Hourly Earning YOY All Emp,Jun,1.70%,2.00%,1.70%,1.80%,13.0841,AHE YOY% Index
07/06/2012 08:30,US,2074),,Avg Weekly Hours All Employees,Jun,34.4,34.5,34.4,--,12.1495,AWH TOTL Index
07/06/2012 08:30,US,2075),,Change in Household Employment,Jun,--,128,422,--,9.34579,USEMNCHG Index
07/06/2012 08:30,US,2076),,Underemployment Rate (U6),Jun,--,14.90%,14.80%,--,7.47664,USUDMAER Index
07/09/2012 15:00,US,2077),,Consumer Credit,May,$8.500B,$17.117B,$6.515B,$10.436B,37.3832,CICRTOT Index
07/10/2012 07:30,US,2078),,NFIB Small Business Optimism,Jun,93.3,91.4,94.4,--,56.0748,SBOITOTL Index
07/10/2012 10:00,US,2079),,IBD/TIPP Economic Optimism,Jul,46.9,47,46.7,--,0,ECONUSIB Index
07/10/2012 10:00,US,2080),,JOLTs Job Openings,May,3588,3642,3416,3447,10.2804,JOLTTOTL Index
07/11/2012 07:00,US,2081),,MBA Mortgage Applications,6-Jul,--,-2.10%,-6.70%,--,94.4444,MBAVCHNG Index
07/11/2012 08:30,US,2082),,Trade Balance,May,-$48.6B,-$48.7B,-$50.1B,-$49.8B,81.3084,USTBTOT Index
07/11/2012 10:00,US,2083),,Wholesale Inventories,May,0.30%,0.30%,0.60%,0.50%,79.4393,MWINCHNG Index
07/11/2012 14:00,US,2084),,Minutes of FOMC Meeting,,,,,,0,
07/12/2012 08:30,US,2085),,Import Price Index (MoM),Jun,-1.80%,-2.70%,-1.00%,-1.50%,75.7009,IMP1CHNG Index
07/12/2012 08:30,US,2086),,Import Price Index (YoY),Jun,-1.50%,-2.60%,-0.30%,-0.80%,27.1028,IMP1YOY% Index
07/12/2012 08:30,US,2087),,Initial Jobless Claims,7-Jul,372K,350K,374K,376K,99.0654,INJCJC Index
07/12/2012 08:30,US,2088),,Continuing Claims,30-Jun,3300K,3304K,3306K,3318K,69.3458,INJCSP Index
07/12/2012 09:45,US,2089),,Bloomberg Consumer Comfort,8-Jul,--,-37.5,-37.5,--,60.7477,COMFCOMF Index
07/12/2012 14:00,US,2090),,Monthly Budget Statement,Jun,-$60.0B,-$59.7B,-$43.1B,-$124.6B,73.8318,FDDSSD Index
07/13/2012 08:30,US,2091),,Producer Price Index (MoM),Jun,-0.40%,0.10%,-1.00%,--,85.0467,PPI CHNG Index
07/13/2012 08:30,US,2092),,PPI Ex Food & Energy (MoM),Jun,0.20%,0.20%,0.20%,--,68.0374,PXFECHNG Index
07/13/2012 08:30,US,2093),,Producer Price Index (YoY),Jun,0.20%,0.70%,0.70%,--,66.3551,PPI YOY Index
07/13/2012 08:30,US,2094),,PPI Ex Food & Energy (YoY),Jun,2.60%,2.60%,2.70%,--,64.486,PPI XYOY Index
07/13/2012 09:55,US,2095),,U. of Michigan Confidence,Jul P,73.5,72,73.2,--,92.5234,CONSSENT Index
07/16/2012 08:30,US,2096),,Empire Manufacturing,Jul,4,7.39,2.29,--,80.3738,EMPRGBCI Index
07/16/2012 08:30,US,2097),,Advance Retail Sales,Jun,0.20%,-0.50%,-0.20%,-0.10%,88.785,RSTAMOM Index
07/16/2012 08:30,US,2098),,Retail Sales Less Autos,Jun,0.00%,-0.40%,-0.40%,-0.30%,62.1495,RSTAXMOM Index
07/16/2012 08:30,US,2099),,Retail Sales Ex Auto & Gas,Jun,0.20%,-0.20%,-0.10%,0.00%,58.8785,RSTAXAG% Index
07/16/2012 08:30,US,2100),,"Retail Sales ""Control Group""",Jun,0.20%,-0.10%,0.00%,0.10%,4.6729,RSTAXAGM Index
07/16/2012 10:00,US,2101),,Business Inventories,May,0.20%,0.30%,0.40%,0.30%,34.5794,MTIBCHNG Index
07/17/2012 08:30,US,2102),,Consumer Price Index (MoM),Jun,0.00%,0.00%,-0.30%,--,93.4579,CPI CHNG Index
07/17/2012 08:30,US,2103),,CPI Ex Food & Energy (MoM),Jun,0.20%,0.20%,0.20%,--,74.7664,CPUPXCHG Index
07/17/2012 08:30,US,2104),,Consumer Price Index (YoY),Jun,1.60%,1.70%,1.70%,--,55.1402,CPI YOY Index
07/17/2012 08:30,US,2105),,CPI Ex Food & Energy (YoY),Jun,2.20%,2.20%,2.30%,--,44.8598,CPI XYOY Index
07/17/2012 08:30,US,2106),,Consumer Price Index NSA,Jun,229.547,229.478,229.815,--,26.1682,CPURNSA Index
07/17/2012 08:30,US,2107),,CPI Core Index SA,Jun,--,229.916,229.446,--,29.9065,CPUPAXFE Index
07/17/2012 09:00,US,2108),,Total Net TIC Flows,May,--,$101.7B,-$20.5B,-$8.3B,63.5514,FRNTTNET Index
07/17/2012 09:00,US,2109),,Net Long-term TIC Flows,May,$41.3B,$55.0B,$25.6B,$27.2B,71.9626,FRNTTOTL Index
07/17/2012 09:15,US,2110),,Industrial Production,Jun,0.30%,0.40%,-0.10%,0.10%,85.9813,IP CHNG Index
07/17/2012 09:15,US,2111),,Capacity Utilization,Jun,79.20%,78.90%,79.00%,78.90%,60.1869,CPTICHNG Index
07/17/2012 09:15,US,2112),,Manufacturing (SIC) Production,Jun,--,0.70%,-0.40%,-0.70%,2.80374,IPMGCHNG Index
07/17/2012 10:00,US,2113),,NAHB Housing Market Index,Jul,30,35,29,--,36.4486,USHBMIDX Index
07/18/2012 07:00,US,2114),,MBA Mortgage Applications,13-Jul,--,16.90%,-2.10%,--,94.4444,MBAVCHNG Index
07/18/2012 08:30,US,2115),,Housing Starts,Jun,745K,760K,708K,706K,87.8505,NHSPSTOT Index
07/18/2012 08:30,US,2116),,Housing Starts MOM%,Jun,5.20%,6.90%,-4.80%,--,16.8224,NHCHSTCH Index
07/18/2012 08:30,US,2117),,Building Permits,Jun,765K,755K,780K,784K,61.4953,NHSPATOT Index
07/18/2012 08:30,US,2118),,Building Permits MOM%,Jun,-2.40%,-3.70%,7.90%,8.40%,14.9533,NHCHATCH Index
07/18/2012 14:00,US,2119),,Fed's Beige Book,,,,,,0,
07/19/2012 08:30,US,2120),,Initial Jobless Claims,14-Jul,365K,386K,350K,352K,99.0654,INJCJC Index
07/19/2012 08:30,US,2121),,Continuing Claims,7-Jul,3300K,3314K,3304K,3313K,69.3458,INJCSP Index
07/19/2012 09:45,US,2122),,Bloomberg Consumer Comfort,15-Jul,--,-37.9,-37.5,--,60.7477,COMFCOMF Index
07/19/2012 09:45,US,2123),,Bloomberg Economic Expectations,Jul,--,-11,-11,--,21.4953,COMFBTWR Index
07/19/2012 10:00,US,2124),,Philadelphia Fed.,Jul,-8,-12.9,-16.6,--,74.7664,OUTFGAF Index
07/19/2012 10:00,US,2125),,Existing Home Sales,Jun,4.62M,4.37M,4.55M,4.62M,86.9159,ETSLTOTL Index
07/19/2012 10:00,US,2126),,Existing Home Sales MoM,Jun,1.50%,-5.40%,-1.50%,0.00%,50.4673,ETSLMOM Index
07/19/2012 10:00,US,2127),,Leading Indicators,Jun,-0.10%,-0.30%,0.30%,0.30%,84.1121,LEI CHNG Index
07/23/2012 08:30,US,2128),,Chicago Fed Nat Activity Index,Jun,--,-0.15,-0.45,-0.17,59.8131,CFNAI Index
07/24/2012 08:58,US,2129),,Markit US PMI Preliminary,Jul,52,51.8,52.5,--,1.86916,ECONMUS Index
07/24/2012 10:00,US,2130),,Richmond Fed Manufact. Index,Jul,-1,-17,-3,-1,67.2897,RCHSINDX Index
07/24/2012 10:00,US,2131),,House Price Index MoM,May,0.40%,0.80%,0.80%,0.70%,65.4206,HPIMMOM% Index
07/25/2012 07:00,US,2132),,MBA Mortgage Applications,20-Jul,--,0.90%,16.90%,--,94.4444,MBAVCHNG Index
07/25/2012 10:00,US,2133),,New Home Sales,Jun,372K,350K,369K,372K,89.7196,NHSLTOT Index
07/25/2012 10:00,US,2134),,New Home Sales MoM,Jun,0.70%,-8.40%,7.60%,3.90%,47.6636,NHSLCHNG Index
07/26/2012 08:30,US,2135),,Durable Goods Orders,Jun,0.30%,1.60%,1.10%,1.50%,90.6542,DGNOCHNG Index
07/26/2012 08:30,US,2136),,Durables Ex Transportation,Jun,0.10%,-1.10%,0.40%,0.70%,72.5234,DGNOXTCH Index
07/26/2012 08:30,US,2137),,Cap Goods Orders Nondef Ex Air,Jun,0.10%,-1.40%,1.60%,2.70%,49.5327,CGNOXAI% Index
07/26/2012 08:30,US,2138),,Cap Goods Ship Nondef Ex Air,Jun,0.60%,1.20%,0.40%,1.10%,42.9907,CGSHXAI% Index
07/26/2012 08:30,US,2139),,Initial Jobless Claims,21-Jul,380K,353K,386K,388K,99.0654,INJCJC Index
07/26/2012 08:30,US,2140),,Continuing Claims,14-Jul,3300K,3287K,3314K,3317K,69.3458,INJCSP Index
07/26/2012 09:45,US,2141),,Bloomberg Consumer Comfort,22-Jul,--,-38.5,-37.9,--,60.7477,COMFCOMF Index
07/26/2012 10:00,US,2142),,Pending Home Sales MoM,Jun,0.30%,-1.40%,5.90%,5.40%,72.8972,USPHTMOM Index
07/26/2012 10:00,US,2143),,Pending Home Sales YoY,Jun,12.10%,8.40%,15.30%,14.70%,22.2222,USPHTYOY Index
07/26/2012 11:00,US,2144),,Kansas City Fed Manf. Activity,Jul,4,5,3,--,6.54206,KCLSSACI Index
07/27/2012 08:30,US,2145),,Annual Revisions: Gross Domestic Product,,,,,,0,
07/27/2012 08:30,US,2146),,GDP QoQ (Annualized),2Q A,1.40%,1.50%,1.90%,2.00%,96.2617,GDP CQOQ Index
07/27/2012 08:30,US,2147),,Personal Consumption,2Q A,1.30%,1.50%,2.50%,2.40%,67.3832,GDPCTOT% Index
07/27/2012 08:30,US,2148),,GDP Price Index,2Q A,1.50%,1.60%,2.00%,--,77.0093,GDP PIQQ Index
07/27/2012 08:30,US,2149),,Core PCE QoQ,2Q A,1.80%,1.80%,2.30%,2.20%,67.3832,GDPCPCEC Index
07/27/2012 09:55,US,2150),,U. of Michigan Confidence,Jul F,72,72.3,72,--,92.5234,CONSSENT Index
07/30/2012 10:30,US,2151),,Dallas Fed Manf. Activity,Jul,2,-13.2,5.8,--,61.6822,DFEDGBA Index
07/31/2012 08:00,US,2152),,NAPM-Milwaukee,Jul,--,46.7,60.2,--,25.2336,MAPMINDX Index
07/31/2012 08:30,US,2153),,Annual Revisions: Personal Income and Spending,,,,,,0,
07/31/2012 08:30,US,2154),,Personal Income,Jun,0.40%,0.50%,0.20%,0.30%,83.1776,PITLCHNG Index
07/31/2012 08:30,US,2155),,Personal Spending,Jun,0.10%,0.00%,0.00%,-0.20%,83.1776,PCE CRCH Index
07/31/2012 08:30,US,2156),,PCE Deflator (MoM),Jun,0.00%,0.10%,-0.20%,--,3.73832,PCE DEFM Index
07/31/2012 08:30,US,2157),,PCE Deflator (YoY),Jun,1.70%,1.50%,1.50%,--,32.7103,PCE DEFY Index
07/31/2012 08:30,US,2158),,PCE Core (MoM),Jun,0.20%,0.20%,0.10%,--,58.2243,PCE CMOM Index
07/31/2012 08:30,US,2159),,PCE Core (YoY),Jun,1.80%,1.80%,1.80%,--,33.6449,PCE CYOY Index
07/31/2012 08:30,US,2160),,Employment Cost Index,2Q,0.50%,0.50%,0.40%,--,71.028,ECI SA% Index
07/31/2012 09:00,US,2161),,S&P/CS 20 City MoM% SA,May,0.40%,0.91%,0.67%,0.79%,15.8879,SPCS20SM Index
07/31/2012 09:00,US,2162),,S&P/CS Composite-20 YoY,May,-1.40%,-0.66%,-1.90%,-1.82%,46.729,SPCS20Y% Index
07/31/2012 09:00,US,2163),,S&P/CaseShiller Home Price Ind,May,137.55,138.96,135.8,135.91,54.2056,SPCS20 Index
07/31/2012 09:45,US,2164),,Chicago Purchasing Manager,Jul,52.5,53.7,52.9,--,77.5701,CHPMINDX Index
07/31/2012 10:00,US,2165),,Consumer Confidence,Jul,61.5,65.9,62,62.7,95.3271,CONCCONF Index
08/01/2012 07:00,US,2166),,MBA Mortgage Applications,27-Jul,--,0.20%,0.90%,--,94.4444,MBAVCHNG Index
08/01/2012 08:15,US,2167),,ADP Employment Change,Jul,120K,163K,176K,173K,76.6355,ADP CHNG Index
08/01/2012 08:58,US,2168),,Markit US PMI Final,Jul,51.8,51.4,51.8,--,0.934579,ECONMUSF Index
08/01/2012 10:00,US,2169),,ISM Manufacturing,Jul,50.2,49.8,49.7,--,94.3925,NAPMPMI Index
08/01/2012 10:00,US,2170),,ISM Prices Paid,Jul,40,39.5,37,--,68.2243,NAPMPRIC Index
08/01/2012 10:00,US,2171),,Construction Spending MoM,Jun,0.40%,0.40%,0.90%,1.70%,78.5047,CNSTTMOM Index
08/01/2012 14:15,US,2172),,FOMC Rate Decision,1-Aug,0.25%,0.25%,0.25%,--,97.1963,FDTR Index
08/01/2012 16:05,US,2173),,Total Vehicle Sales,Jul,14.00M,14.05M,14.05M,14.30M,38.3178,SAARTOTL Index
08/01/2012 16:05,US,2174),,Domestic Vehicle Sales,Jul,11.00M,11.00M,11.05M,11.27M,30.8411,SAARDTOT Index
08/02/2012 07:30,US,2175),,Challenger Job Cuts YoY,Jul,--,-44.50%,-9.40%,--,28.972,CHALYOY% Index
08/02/2012 08:00,US,2176),,RBC Consumer Outlook Index,Aug,--,46.4,47,--,8.41121,ICSHNATL Index
08/02/2012 08:30,US,2177),,Initial Jobless Claims,28-Jul,370K,365K,353K,357K,99.0654,INJCJC Index
08/02/2012 08:30,US,2178),,Continuing Claims,21-Jul,3288K,3272K,3287K,3291K,69.3458,INJCSP Index
08/02/2012 09:45,US,2179),,ISM New York,Jul,--,55.2,49.7,--,5.60748,NYPMCURR Index
08/02/2012 09:45,US,2180),,Bloomberg Consumer Comfort,29-Jul,--,-39.7,-38.5,--,60.7477,COMFCOMF Index
08/02/2012 09:50,US,2181),,ICSC Chain Store Sales ex Drug Stores Rose 4.6% in July,,,,,,0,
08/02/2012 10:00,US,2182),,Factory Orders,Jun,0.50%,-0.50%,0.70%,0.50%,82.243,TMNOCHNG Index
08/03/2012 08:30,US,2183),,Change in Nonfarm Payrolls,Jul,100K,163K,80K,45K,98.1308,NFP TCH Index
08/03/2012 08:30,US,2184),,Change in Private Payrolls,Jul,110K,172K,84K,63K,17.757,NFP PCH Index
08/03/2012 08:30,US,2185),,Change in Manufact. Payrolls,Jul,10K,25K,11K,7K,68.6916,USMMMNCH Index
08/03/2012 08:30,US,2186),,Unemployment Rate,Jul,8.20%,8.30%,8.20%,--,88.3178,USURTOT Index
08/03/2012 08:30,US,2187),,Avg Hourly Earning MOM All Emp,Jul,0.20%,0.10%,0.30%,--,14.0187,AHE MOM% Index
08/03/2012 08:30,US,2188),,Avg Hourly Earning YOY All Emp,Jul,1.70%,1.70%,2.00%,--,13.0841,AHE YOY% Index
08/03/2012 08:30,US,2189),,Avg Weekly Hours All Employees,Jul,34.5,34.5,34.5,--,12.1495,AWH TOTL Index
08/03/2012 08:30,US,2190),,Change in Household Employment,Jul,--,-195,128,--,9.34579,USEMNCHG Index
08/03/2012 08:30,US,2191),,Underemployment Rate (U6),Jul,--,15.00%,14.90%,--,7.47664,USUDMAER Index
08/03/2012 10:00,US,2192),,ISM Non-Manf. Composite,Jul,52.1,52.6,52.1,--,70.0935,NAPMNMI Index
08/03/2012 10:57,US,2193),,ICSC Chain Store Sales YoY,Jul,--,1.90%,0.20%,--,18.6916,MBRXYOYW Index
08/07/2012 10:00,US,2194),,JOLTs Job Openings,Jun,3717,3762,3642,3657,10.2804,JOLTTOTL Index
08/07/2012 15:00,US,2195),,Consumer Credit,Jun,$10.250B,$6.459B,$17.117B,$19.336B,37.3832,CICRTOT Index
08/08/2012 07:00,US,2196),,MBA Mortgage Applications,3-Aug,--,-1.80%,0.20%,--,94.4444,MBAVCHNG Index
08/08/2012 08:30,US,2197),,Nonfarm Productivity,2Q P,1.40%,1.60%,-0.90%,-0.50%,35.514,PRODNFR% Index
08/08/2012 08:30,US,2198),,Unit Labor Costs,2Q P,0.50%,1.70%,1.30%,5.60%,28.0374,COSTNFR% Index
08/09/2012 08:30,US,2199),,Trade Balance,Jun,-$47.5B,-$42.9B,-$48.7B,-$47.6B,81.3084,USTBTOT Index
08/09/2012 08:30,US,2200),,Initial Jobless Claims,4-Aug,370K,361K,365K,367K,99.0654,INJCJC Index
08/09/2012 08:30,US,2201),,Continuing Claims,28-Jul,3275K,3332K,3272K,3279K,69.3458,INJCSP Index
08/09/2012 09:45,US,2202),,Bloomberg Consumer Comfort,5-Aug,--,-41.9,-39.7,--,60.7477,COMFCOMF Index
08/09/2012 10:00,US,2203),,Mortgage Delinquencies,2Q,--,7.58%,7.40%,--,33.3333,DLQTDLQT Index
08/09/2012 10:00,US,2204),,MBA Mortgage Foreclosures,2Q,--,4.27%,4.39%,--,11.215,FORLTOTL Index
08/09/2012 10:00,US,2205),,Wholesale Inventories,Jun,0.30%,-0.20%,0.30%,0.00%,79.4393,MWINCHNG Index
08/10/2012 08:30,US,2206),,Import Price Index (MoM),Jul,0.20%,-0.60%,-2.70%,-2.30%,75.7009,IMP1CHNG Index
08/10/2012 08:30,US,2207),,Import Price Index (YoY),Jul,-2.50%,-3.20%,-2.60%,-2.40%,27.1028,IMP1YOY% Index
08/10/2012 14:00,US,2208),,Monthly Budget Statement,Jul,-$90.0B,-$69.6B,-$129.4B,-$59.7B,73.8318,FDDSSD Index
08/14/2012 07:30,US,2209),,NFIB Small Business Optimism,Jul,91.6,91.2,91.4,--,56.0748,SBOITOTL Index
08/14/2012 08:30,US,2210),,Producer Price Index (MoM),Jul,0.20%,0.30%,0.10%,--,85.0467,PPI CHNG Index
08/14/2012 08:30,US,2211),,PPI Ex Food & Energy (MoM),Jul,0.20%,0.40%,0.20%,--,68.0374,PXFECHNG Index
08/14/2012 08:30,US,2212),,Producer Price Index (YoY),Jul,0.50%,0.50%,0.70%,--,66.3551,PPI YOY Index
08/14/2012 08:30,US,2213),,PPI Ex Food & Energy (YoY),Jul,2.30%,2.50%,2.60%,--,64.486,PPI XYOY Index
08/14/2012 08:30,US,2214),,Advance Retail Sales,Jul,0.30%,0.80%,-0.50%,-0.70%,88.785,RSTAMOM Index
08/14/2012 08:30,US,2215),,Retail Sales Less Autos,Jul,0.40%,0.80%,-0.40%,-0.80%,62.1495,RSTAXMOM Index
